Usuário - redes sociais,URLs_Separadas,URLs_Padronizadas,LinkedIn_Usernames,Redes_Sociais_Classificadas,LinkedIn_Principal,Outras_Redes_Sociais,URLs_Validas,Rede_Social_Principal
https://www.linkedin.com/in/herold-hanfstengl-b40b0b11,['https://www.linkedin.com/in/herold-hanfstengl-b40b0b11'],['https://linkedin.com/in/herold-hanfstengl-b40b0b11'],['herold-hanfstengl-b40b0b11'],{'linkedin': ['https://linkedin.com/in/herold-hanfstengl-b40b0b11']},https://linkedin.com/in/herold-hanfstengl-b40b0b11,[],['https://linkedin.com/in/herold-hanfstengl-b40b0b11'],https://linkedin.com/in/herold-hanfstengl-b40b0b11
https://www.linkedin.com/in/aymeric-thas-pinot,['https://www.linkedin.com/in/aymeric-thas-pinot'],['https://linkedin.com/in/aymeric-thas-pinot'],['aymeric-thas-pinot'],{'linkedin': ['https://linkedin.com/in/aymeric-thas-pinot']},https://linkedin.com/in/aymeric-thas-pinot,[],['https://linkedin.com/in/aymeric-thas-pinot'],https://linkedin.com/in/aymeric-thas-pinot
https://www.linkedin.com/in/nathalie-coppens-217aa4,['https://www.linkedin.com/in/nathalie-coppens-217aa4'],['https://linkedin.com/in/nathalie-coppens-217aa4'],['nathalie-coppens-217aa4'],{'linkedin': ['https://linkedin.com/in/nathalie-coppens-217aa4']},https://linkedin.com/in/nathalie-coppens-217aa4,[],['https://linkedin.com/in/nathalie-coppens-217aa4'],https://linkedin.com/in/nathalie-coppens-217aa4
https://www.linkedin.com/in/marcello-grassi-data-scientist,['https://www.linkedin.com/in/marcello-grassi-data-scientist'],['https://linkedin.com/in/marcello-grassi-data-scientist'],['marcello-grassi-data-scientist'],{'linkedin': ['https://linkedin.com/in/marcello-grassi-data-scientist']},https://linkedin.com/in/marcello-grassi-data-scientist,[],['https://linkedin.com/in/marcello-grassi-data-scientist'],https://linkedin.com/in/marcello-grassi-data-scientist
https://www.linkedin.com/in/pierre-codaccioni-39179a68,['https://www.linkedin.com/in/pierre-codaccioni-39179a68'],['https://linkedin.com/in/pierre-codaccioni-39179a68'],['pierre-codaccioni-39179a68'],{'linkedin': ['https://linkedin.com/in/pierre-codaccioni-39179a68']},https://linkedin.com/in/pierre-codaccioni-39179a68,[],['https://linkedin.com/in/pierre-codaccioni-39179a68'],https://linkedin.com/in/pierre-codaccioni-39179a68
https://www.linkedin.com/in/pablo-diez-burillo-71517a32,['https://www.linkedin.com/in/pablo-diez-burillo-71517a32'],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],['pablo-diez-burillo-71517a32'],{'linkedin': ['https://linkedin.com/in/pablo-diez-burillo-71517a32']},https://linkedin.com/in/pablo-diez-burillo-71517a32,[],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],https://linkedin.com/in/pablo-diez-burillo-71517a32
https://www.linkedin.com/in/pablo-diez-burillo-71517a32,['https://www.linkedin.com/in/pablo-diez-burillo-71517a32'],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],['pablo-diez-burillo-71517a32'],{'linkedin': ['https://linkedin.com/in/pablo-diez-burillo-71517a32']},https://linkedin.com/in/pablo-diez-burillo-71517a32,[],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],https://linkedin.com/in/pablo-diez-burillo-71517a32
https://www.linkedin.com/in/pablo-diez-burillo-71517a32,['https://www.linkedin.com/in/pablo-diez-burillo-71517a32'],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],['pablo-diez-burillo-71517a32'],{'linkedin': ['https://linkedin.com/in/pablo-diez-burillo-71517a32']},https://linkedin.com/in/pablo-diez-burillo-71517a32,[],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],https://linkedin.com/in/pablo-diez-burillo-71517a32
https://www.linkedin.com/in/pablo-diez-burillo-71517a32,['https://www.linkedin.com/in/pablo-diez-burillo-71517a32'],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],['pablo-diez-burillo-71517a32'],{'linkedin': ['https://linkedin.com/in/pablo-diez-burillo-71517a32']},https://linkedin.com/in/pablo-diez-burillo-71517a32,[],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],https://linkedin.com/in/pablo-diez-burillo-71517a32
https://www.linkedin.com/in/pablo-diez-burillo-71517a32,['https://www.linkedin.com/in/pablo-diez-burillo-71517a32'],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],['pablo-diez-burillo-71517a32'],{'linkedin': ['https://linkedin.com/in/pablo-diez-burillo-71517a32']},https://linkedin.com/in/pablo-diez-burillo-71517a32,[],['https://linkedin.com/in/pablo-diez-burillo-71517a32'],https://linkedin.com/in/pablo-diez-burillo-71517a32
"https://www.linkedin.com/in/matthias-weber-816410114, http://eas-mag.digital, http://erp-news.info","['https://www.linkedin.com/in/matthias-weber-816410114', 'http://eas-mag.digital', 'http://erp-news.info']","['https://linkedin.com/in/matthias-weber-816410114', 'https://eas-mag.digital', 'https://erp-news.info']",['matthias-weber-816410114'],"{'linkedin': ['https://linkedin.com/in/matthias-weber-816410114'], 'outras': ['https://eas-mag.digital', 'https://erp-news.info']}",https://linkedin.com/in/matthias-weber-816410114,"['https://eas-mag.digital', 'https://erp-news.info']",['https://linkedin.com/in/matthias-weber-816410114'],https://linkedin.com/in/matthias-weber-816410114
"https://www.linkedin.com/in/matthias-weber-816410114, http://eas-mag.digital, http://erp-news.info","['https://www.linkedin.com/in/matthias-weber-816410114', 'http://eas-mag.digital', 'http://erp-news.info']","['https://linkedin.com/in/matthias-weber-816410114', 'https://eas-mag.digital', 'https://erp-news.info']",['matthias-weber-816410114'],"{'linkedin': ['https://linkedin.com/in/matthias-weber-816410114'], 'outras': ['https://eas-mag.digital', 'https://erp-news.info']}",https://linkedin.com/in/matthias-weber-816410114,"['https://eas-mag.digital', 'https://erp-news.info']",['https://linkedin.com/in/matthias-weber-816410114'],https://linkedin.com/in/matthias-weber-816410114
https://www.linkedin.com/in/pedrofernandezfernandez,['https://www.linkedin.com/in/pedrofernandezfernandez'],['https://linkedin.com/in/pedrofernandezfernandez'],['pedrofernandezfernandez'],{'linkedin': ['https://linkedin.com/in/pedrofernandezfernandez']},https://linkedin.com/in/pedrofernandezfernandez,[],['https://linkedin.com/in/pedrofernandezfernandez'],https://linkedin.com/in/pedrofernandezfernandez
https://www.linkedin.com/in/bjoern-winkler-ba604b146,['https://www.linkedin.com/in/bjoern-winkler-ba604b146'],['https://linkedin.com/in/bjoern-winkler-ba604b146'],['bjoern-winkler-ba604b146'],{'linkedin': ['https://linkedin.com/in/bjoern-winkler-ba604b146']},https://linkedin.com/in/bjoern-winkler-ba604b146,[],['https://linkedin.com/in/bjoern-winkler-ba604b146'],https://linkedin.com/in/bjoern-winkler-ba604b146
https://www.linkedin.com/in/bjoern-winkler-ba604b146,['https://www.linkedin.com/in/bjoern-winkler-ba604b146'],['https://linkedin.com/in/bjoern-winkler-ba604b146'],['bjoern-winkler-ba604b146'],{'linkedin': ['https://linkedin.com/in/bjoern-winkler-ba604b146']},https://linkedin.com/in/bjoern-winkler-ba604b146,[],['https://linkedin.com/in/bjoern-winkler-ba604b146'],https://linkedin.com/in/bjoern-winkler-ba604b146
https://www.linkedin.com/in/craig-sumner-59514a1,['https://www.linkedin.com/in/craig-sumner-59514a1'],['https://linkedin.com/in/craig-sumner-59514a1'],['craig-sumner-59514a1'],{'linkedin': ['https://linkedin.com/in/craig-sumner-59514a1']},https://linkedin.com/in/craig-sumner-59514a1,[],['https://linkedin.com/in/craig-sumner-59514a1'],https://linkedin.com/in/craig-sumner-59514a1
https://www.linkedin.com/in/craig-sumner-59514a1,['https://www.linkedin.com/in/craig-sumner-59514a1'],['https://linkedin.com/in/craig-sumner-59514a1'],['craig-sumner-59514a1'],{'linkedin': ['https://linkedin.com/in/craig-sumner-59514a1']},https://linkedin.com/in/craig-sumner-59514a1,[],['https://linkedin.com/in/craig-sumner-59514a1'],https://linkedin.com/in/craig-sumner-59514a1
https://www.linkedin.com/in/sofiane-korichi-139751139,['https://www.linkedin.com/in/sofiane-korichi-139751139'],['https://linkedin.com/in/sofiane-korichi-139751139'],['sofiane-korichi-139751139'],{'linkedin': ['https://linkedin.com/in/sofiane-korichi-139751139']},https://linkedin.com/in/sofiane-korichi-139751139,[],['https://linkedin.com/in/sofiane-korichi-139751139'],https://linkedin.com/in/sofiane-korichi-139751139
https://www.linkedin.com/in/mark-cooke-564025b,['https://www.linkedin.com/in/mark-cooke-564025b'],['https://linkedin.com/in/mark-cooke-564025b'],['mark-cooke-564025b'],{'linkedin': ['https://linkedin.com/in/mark-cooke-564025b']},https://linkedin.com/in/mark-cooke-564025b,[],['https://linkedin.com/in/mark-cooke-564025b'],https://linkedin.com/in/mark-cooke-564025b
https://www.linkedin.com/in/mark-cooke-564025b,['https://www.linkedin.com/in/mark-cooke-564025b'],['https://linkedin.com/in/mark-cooke-564025b'],['mark-cooke-564025b'],{'linkedin': ['https://linkedin.com/in/mark-cooke-564025b']},https://linkedin.com/in/mark-cooke-564025b,[],['https://linkedin.com/in/mark-cooke-564025b'],https://linkedin.com/in/mark-cooke-564025b
https://www.linkedin.com/in/pur-park-1aa096b8,['https://www.linkedin.com/in/pur-park-1aa096b8'],['https://linkedin.com/in/pur-park-1aa096b8'],['pur-park-1aa096b8'],{'linkedin': ['https://linkedin.com/in/pur-park-1aa096b8']},https://linkedin.com/in/pur-park-1aa096b8,[],['https://linkedin.com/in/pur-park-1aa096b8'],https://linkedin.com/in/pur-park-1aa096b8
https://www.linkedin.com/in/romain-legrand-210572119,['https://www.linkedin.com/in/romain-legrand-210572119'],['https://linkedin.com/in/romain-legrand-210572119'],['romain-legrand-210572119'],{'linkedin': ['https://linkedin.com/in/romain-legrand-210572119']},https://linkedin.com/in/romain-legrand-210572119,[],['https://linkedin.com/in/romain-legrand-210572119'],https://linkedin.com/in/romain-legrand-210572119
https://www.linkedin.com/in/romain-legrand-210572119,['https://www.linkedin.com/in/romain-legrand-210572119'],['https://linkedin.com/in/romain-legrand-210572119'],['romain-legrand-210572119'],{'linkedin': ['https://linkedin.com/in/romain-legrand-210572119']},https://linkedin.com/in/romain-legrand-210572119,[],['https://linkedin.com/in/romain-legrand-210572119'],https://linkedin.com/in/romain-legrand-210572119
https://www.linkedin.com/in/romain-legrand-210572119,['https://www.linkedin.com/in/romain-legrand-210572119'],['https://linkedin.com/in/romain-legrand-210572119'],['romain-legrand-210572119'],{'linkedin': ['https://linkedin.com/in/romain-legrand-210572119']},https://linkedin.com/in/romain-legrand-210572119,[],['https://linkedin.com/in/romain-legrand-210572119'],https://linkedin.com/in/romain-legrand-210572119
https://www.linkedin.com/in/lluís-vegas,['https://www.linkedin.com/in/lluís-vegas'],['https://linkedin.com/in/lluís-vegas'],['lluís-vegas'],{'linkedin': ['https://linkedin.com/in/lluís-vegas']},https://linkedin.com/in/lluís-vegas,[],['https://linkedin.com/in/lluís-vegas'],https://linkedin.com/in/lluís-vegas
"https://www.linkedin.com/in/michael-imiolczyk-mba-255b2935, https://twitter.com/yuuupiiiDU, http://www.iplabs.de","['https://www.linkedin.com/in/michael-imiolczyk-mba-255b2935', 'https://twitter.com/yuuupiiiDU', 'http://www.iplabs.de']","['https://linkedin.com/in/michael-imiolczyk-mba-255b2935', 'https://twitter.com/yuuupiiidu', 'https://iplabs.de']",['michael-imiolczyk-mba-255b2935'],"{'linkedin': ['https://linkedin.com/in/michael-imiolczyk-mba-255b2935'], 'twitter': ['https://twitter.com/yuuupiiidu'], 'outras': ['https://iplabs.de']}",https://linkedin.com/in/michael-imiolczyk-mba-255b2935,"['https://twitter.com/yuuupiiidu', 'https://iplabs.de']","['https://linkedin.com/in/michael-imiolczyk-mba-255b2935', 'https://twitter.com/yuuupiiidu']",https://linkedin.com/in/michael-imiolczyk-mba-255b2935
https://www.linkedin.com/in/katarzyna-erg%C3%BCl-a2a56085,['https://www.linkedin.com/in/katarzyna-erg%C3%BCl-a2a56085'],['https://linkedin.com/in/katarzyna-erg%c3%bcl-a2a56085'],['katarzyna-erg%c3%bcl-a2a56085'],{'linkedin': ['https://linkedin.com/in/katarzyna-erg%c3%bcl-a2a56085']},https://linkedin.com/in/katarzyna-erg%c3%bcl-a2a56085,[],['https://linkedin.com/in/katarzyna-erg%c3%bcl-a2a56085'],https://linkedin.com/in/katarzyna-erg%c3%bcl-a2a56085
https://www.linkedin.com/in/hectorpeebles,['https://www.linkedin.com/in/hectorpeebles'],['https://linkedin.com/in/hectorpeebles'],['hectorpeebles'],{'linkedin': ['https://linkedin.com/in/hectorpeebles']},https://linkedin.com/in/hectorpeebles,[],['https://linkedin.com/in/hectorpeebles'],https://linkedin.com/in/hectorpeebles
https://www.linkedin.com/in/hectorpeebles,['https://www.linkedin.com/in/hectorpeebles'],['https://linkedin.com/in/hectorpeebles'],['hectorpeebles'],{'linkedin': ['https://linkedin.com/in/hectorpeebles']},https://linkedin.com/in/hectorpeebles,[],['https://linkedin.com/in/hectorpeebles'],https://linkedin.com/in/hectorpeebles
https://www.linkedin.com/in/katarzyna-czaplicka-a5b174123,['https://www.linkedin.com/in/katarzyna-czaplicka-a5b174123'],['https://linkedin.com/in/katarzyna-czaplicka-a5b174123'],['katarzyna-czaplicka-a5b174123'],{'linkedin': ['https://linkedin.com/in/katarzyna-czaplicka-a5b174123']},https://linkedin.com/in/katarzyna-czaplicka-a5b174123,[],['https://linkedin.com/in/katarzyna-czaplicka-a5b174123'],https://linkedin.com/in/katarzyna-czaplicka-a5b174123
https://www.linkedin.com/in/david-davis-43441618,['https://www.linkedin.com/in/david-davis-43441618'],['https://linkedin.com/in/david-davis-43441618'],['david-davis-43441618'],{'linkedin': ['https://linkedin.com/in/david-davis-43441618']},https://linkedin.com/in/david-davis-43441618,[],['https://linkedin.com/in/david-davis-43441618'],https://linkedin.com/in/david-davis-43441618
https://www.linkedin.com/in/david-davis-43441618,['https://www.linkedin.com/in/david-davis-43441618'],['https://linkedin.com/in/david-davis-43441618'],['david-davis-43441618'],{'linkedin': ['https://linkedin.com/in/david-davis-43441618']},https://linkedin.com/in/david-davis-43441618,[],['https://linkedin.com/in/david-davis-43441618'],https://linkedin.com/in/david-davis-43441618
https://www.linkedin.com/in/david-davis-43441618,['https://www.linkedin.com/in/david-davis-43441618'],['https://linkedin.com/in/david-davis-43441618'],['david-davis-43441618'],{'linkedin': ['https://linkedin.com/in/david-davis-43441618']},https://linkedin.com/in/david-davis-43441618,[],['https://linkedin.com/in/david-davis-43441618'],https://linkedin.com/in/david-davis-43441618
https://www.linkedin.com/in/david-davis-43441618,['https://www.linkedin.com/in/david-davis-43441618'],['https://linkedin.com/in/david-davis-43441618'],['david-davis-43441618'],{'linkedin': ['https://linkedin.com/in/david-davis-43441618']},https://linkedin.com/in/david-davis-43441618,[],['https://linkedin.com/in/david-davis-43441618'],https://linkedin.com/in/david-davis-43441618
"https://www.linkedin.com/in/steffenoschatz, http://ypsilon.net","['https://www.linkedin.com/in/steffenoschatz', 'http://ypsilon.net']","['https://linkedin.com/in/steffenoschatz', 'https://ypsilon.net']",['steffenoschatz'],"{'linkedin': ['https://linkedin.com/in/steffenoschatz'], 'outras': ['https://ypsilon.net']}",https://linkedin.com/in/steffenoschatz,['https://ypsilon.net'],['https://linkedin.com/in/steffenoschatz'],https://linkedin.com/in/steffenoschatz
"https://www.linkedin.com/in/steffenoschatz, http://ypsilon.net","['https://www.linkedin.com/in/steffenoschatz', 'http://ypsilon.net']","['https://linkedin.com/in/steffenoschatz', 'https://ypsilon.net']",['steffenoschatz'],"{'linkedin': ['https://linkedin.com/in/steffenoschatz'], 'outras': ['https://ypsilon.net']}",https://linkedin.com/in/steffenoschatz,['https://ypsilon.net'],['https://linkedin.com/in/steffenoschatz'],https://linkedin.com/in/steffenoschatz
https://www.linkedin.com/in/santiporte,['https://www.linkedin.com/in/santiporte'],['https://linkedin.com/in/santiporte'],['santiporte'],{'linkedin': ['https://linkedin.com/in/santiporte']},https://linkedin.com/in/santiporte,[],['https://linkedin.com/in/santiporte'],https://linkedin.com/in/santiporte
https://www.linkedin.com/in/elodie-ruet-956646151,['https://www.linkedin.com/in/elodie-ruet-956646151'],['https://linkedin.com/in/elodie-ruet-956646151'],['elodie-ruet-956646151'],{'linkedin': ['https://linkedin.com/in/elodie-ruet-956646151']},https://linkedin.com/in/elodie-ruet-956646151,[],['https://linkedin.com/in/elodie-ruet-956646151'],https://linkedin.com/in/elodie-ruet-956646151
https://www.linkedin.com/in/elodie-ruet-956646151,['https://www.linkedin.com/in/elodie-ruet-956646151'],['https://linkedin.com/in/elodie-ruet-956646151'],['elodie-ruet-956646151'],{'linkedin': ['https://linkedin.com/in/elodie-ruet-956646151']},https://linkedin.com/in/elodie-ruet-956646151,[],['https://linkedin.com/in/elodie-ruet-956646151'],https://linkedin.com/in/elodie-ruet-956646151
https://www.linkedin.com/in/caroline-gaillard-a05785124,['https://www.linkedin.com/in/caroline-gaillard-a05785124'],['https://linkedin.com/in/caroline-gaillard-a05785124'],['caroline-gaillard-a05785124'],{'linkedin': ['https://linkedin.com/in/caroline-gaillard-a05785124']},https://linkedin.com/in/caroline-gaillard-a05785124,[],['https://linkedin.com/in/caroline-gaillard-a05785124'],https://linkedin.com/in/caroline-gaillard-a05785124
https://www.linkedin.com/in/quentin-din-sales-data,['https://www.linkedin.com/in/quentin-din-sales-data'],['https://linkedin.com/in/quentin-din-sales-data'],['quentin-din-sales-data'],{'linkedin': ['https://linkedin.com/in/quentin-din-sales-data']},https://linkedin.com/in/quentin-din-sales-data,[],['https://linkedin.com/in/quentin-din-sales-data'],https://linkedin.com/in/quentin-din-sales-data
https://www.linkedin.com/in/christophertill,['https://www.linkedin.com/in/christophertill'],['https://linkedin.com/in/christophertill'],['christophertill'],{'linkedin': ['https://linkedin.com/in/christophertill']},https://linkedin.com/in/christophertill,[],['https://linkedin.com/in/christophertill'],https://linkedin.com/in/christophertill
https://www.linkedin.com/in/rafał-lenza-73491452,['https://www.linkedin.com/in/rafał-lenza-73491452'],['https://linkedin.com/in/rafał-lenza-73491452'],['rafał-lenza-73491452'],{'linkedin': ['https://linkedin.com/in/rafał-lenza-73491452']},https://linkedin.com/in/rafał-lenza-73491452,[],['https://linkedin.com/in/rafał-lenza-73491452'],https://linkedin.com/in/rafał-lenza-73491452
https://www.linkedin.com/in/dirk-bromberg-77507090,['https://www.linkedin.com/in/dirk-bromberg-77507090'],['https://linkedin.com/in/dirk-bromberg-77507090'],['dirk-bromberg-77507090'],{'linkedin': ['https://linkedin.com/in/dirk-bromberg-77507090']},https://linkedin.com/in/dirk-bromberg-77507090,[],['https://linkedin.com/in/dirk-bromberg-77507090'],https://linkedin.com/in/dirk-bromberg-77507090
